budget,popularity,vote_average,vote_count,revenue,runtime
6500000,40.688426,7,875,17693675,100
6500000,24.0034,7,559,11850214,105
6500000,2.639106,8,6,2025032,100
6500000,16.574756,6.5,305,2401510,116
6500000,5.483531,6.8,45,1548955,96
0,1.068819,7,6,0,113
6500000,8.432401,7.1,119,1521261,113
6500000,2.074295,6,16,0,102
0,11.357474,7.5,200,8159508,121
6400000,74.234793,7.3,4128,78371200,108
4800000,11.086001,7.4,586,79384880,121
10000000,13.409125,7.2,152,0,97
4000000,14.961629,7.3,267,14237000,91
6000000,16.139771,6.8,392,2122561,94
6000000,67.608041,7.2,1581,181813770,110
6000000,49.802914,7.5,1205,138530565,120
6000000,16.20985,6.8,397,119114517,122
6000000,24.499996,7.4,650,102308889,110
6000000,59.961523,7.4,1183,102272727,139
6000000,12.541983,7.4,145,0,124
6000000,23.431117,7,389,43656822,152
6000000,15.929648,6.6,365,39846344,98
0,3.029944,6.5,10,0,106
6000000,5.537646,7.1,34,25059640,106
6000000,64.025031,8.1,3254,23341568,106
8000000,12.654051,5.5,245,22168359,89
5000000,35.108498,5.9,858,38275483,92
6000000,40.196514,7.3,1000,44703995,109
6000000,7.60445,6.2,37,20400000,144
0,10.982255,6.7,166,0,90
6000000,24.351305,6.9,703,50244700,99
0,3.159574,6.2,26,0,121
6000000,12.601677,4.4,91,18197398,89
12716953,7.077505,6.3,128,18814720,113
6000000,4.053017,6.6,74,18750246,91
0,6.379933,5.9,123,0,104
6000000,15.639016,6.5,354,58000000,99
6000000,3.89204,5.4,32,12000000,98
6000000,26.286954,7.4,558,48027970,121
5000000,8.008844,5.2,183,11642254,96
5000000,12.68514,6.5,320,9206470,100
6000000,0.041651,8,3,7518876,42
0,8.483531,6.6,91,0,122
6000000,3.561198,6.1,44,6852450,101
6000000,14.988746,6.4,379,13231461,96
0,5.754416,5.5,103,0,84
6000000,6.497285,6.9,113,6670712,104
6000000,19.411141,6.8,372,19560274,96
7000000,7.034618,4.8,48,6230276,94
6000000,26.218912,7.1,817,10409377,97
0,4.647547,6.6,61,0,97
0,9.371534,5.4,77,0,89
5500000,15.015271,6.4,300,5483299,120
6000000,5.696491,5.5,52,4398989,95
0,4.25422,7.4,80,0,95
6000000,5.411243,6.9,29,3283371,99
0,1.273773,6.2,9,0,96
6000000,6.27257,6.6,111,2944752,94
6000000,4.148253,6,44,2025238,95
0,1.369649,5.7,19,0,84
6244087,14.970654,7.6,259,638641,145
6000000,7.161051,6.2,94,2899975,99
6000000,12.434688,6.6,74,0,110
0,2.507912,7.2,34,0,97
6000000,1.478505,4.6,17,869325,107
6000000,0.215464,4.7,12,399611,97
0,1.229667,5.7,10,0,104
6000000,6.903186,6.2,34,0,99
134005,2.260315,5.3,22,1332231,104
6000000,3.427061,5.9,10,0,97
0,0.669169,6.5,11,0,107
0,6.077735,6.3,30,0,117
6000000,2.404626,4.7,25,69497,85
0,0.475748,8,10,25,152
6000000,15.048067,6.8,206,0,86
0,1.734764,5.4,29,0,103
0,1.496454,5.4,21,0,87
12000000,10.19041,5.6,224,66351,95
6000000,12.099486,6.3,14,0,101
6000000,4.957014,5.2,73,0,90
0,2.135689,7.6,38,0,240
5952000,18.119265,7.1,454,2120439,87
5300000,13.034602,7,266,3897799,122
6000000,6.349218,5.5,87,32251,86
4000000,5.013575,6.8,66,530048,103
0,4.448353,4.9,18,0,90
5800000,4.49029,7.2,72,6800000,133
0,2.204138,5.5,12,0,91
6000000,11.81832,6.8,167,27165581,108
0,0.356495,10,1,0,99
3500159,22.054546,6.2,578,76578641,112
0,4.245123,6,10,0,141
5800000,3.201886,4.2,10,7000000,95
0,0.114342,4.7,11,126,139
5600000,22.341462,6.4,489,18469680,85
0,0.305922,3.9,6,531826,105
5500000,28.500913,7.9,622,159616327,129
5500000,10.439971,6.8,207,58972904,123
0,3.784535,6.4,71,0,116
0,10.396305,7.3,131,0,105
6000000,33.296684,5.9,1671,0,90
5500000,19.127239,7.4,278,15700000,105
7000000,14.072941,7.1,426,0,111
0,2.714043,6.2,47,0,91
5500000,2.141143,3.3,16,4865000,95
0,20.982455,7.5,526,0,96
4361898,2.080741,5.6,28,3031801,92
5000000,7.79068,6.2,73,2466444,104
6500000,15.580335,7.6,292,37295445,120
0,5.336243,4.8,15,0,99
3850000,10.787322,6.8,97,0,93
0,32.476098,7.1,538,792,97
5500000,3.21392,5.4,31,0,100
2200000,5.206967,7.2,97,11502151,157
0,1.5846,6.2,9,0,90
8000000,3.653305,5.6,28,0,96
0,3.865122,4.9,57,0,96
0,1.391958,7.3,18,0,90
0,20.821846,7.1,399,15699707,100
0,9.451228,6,140,0,94
0,1.688495,7.3,24,0,95
5500000,5.033065,5.9,45,5000000,120
5100000,5.934016,7.2,102,0,103
0,0.075817,5.4,7,0,130
5000000,48.375848,6.5,1211,0,106
4000000,42.187986,6.3,1251,152925093,92
15000000,53.698683,6.8,2468,108286421,103
5000000,14.752587,6.1,345,64282312,87
4900000,48.170508,6.3,1129,44107032,81
5000000,29.15813,5.9,669,205703818,83
5000000,56.30466,4.9,983,103590271,89
5000000,17.304055,6.5,354,44793222,96
5500000,9.59729,7.5,205,99067206,115
5000000,20.326337,5.2,563,142817992,95
4100000,4.028875,6.4,42,36000000,135
5000000,6.470766,6.7,137,41833347,113
11000000,16.856231,5.1,272,34872033,89
8000000,19.683187,7,485,60378584,110
5000000,9.358197,6.8,157,28200000,127
5000000,19.984477,5.2,449,86362372,84
5000000,30.271066,7.9,719,26010864,124
5000000,59.454473,7.9,2886,55198285,117
3300000,20.304235,5.1,505,64110728,83
9000000,60.715151,8.1,4028,39723096,113
5000000,35.871248,6.3,1050,44030246,104
5000000,18.077963,6.9,398,26888376,97
5000000,20.428237,7.4,750,110000000,110
4600000,32.14444,7.1,688,23198652,103
0,3.673566,4.7,21,0,94
3500000,3.656491,6.8,37,20659423,104
0,1.88484,5.4,22,0,77
5000000,4.227807,6.1,38,0,134
0,3.102862,6.5,54,0,129
10000000,15.688439,5.9,365,17273593,90
5000000,22.9951,7.1,478,24804129,134
0,5.769822,6.4,14,0,104
5000000,26.510558,6.1,766,40100000,93
0,7.544515,5.4,63,0,105
0,1.126941,6.1,27,0,109
5000000,35.307577,7.5,1104,43884652,99
5000000,4.079111,6,11,15000000,139
5000000,7.058868,6.4,86,19905359,99
5000000,12.904615,4.8,191,14000000,100
5000000,18.115566,6.2,671,368744044,95
5000000,62.554173,5,1551,31724284,94
5000000,9.483717,5,170,15116634,88
5000000,16.890285,7.3,315,33616692,106
4000000,49.12486,7.5,2420,30039392,99
0,8.309894,4.3,48,0,82
5000000,5.960149,6.9,77,13269963,135
5000000,9.302349,5.9,209,17768757,88
5000000,8.190888,5.8,73,0,89
0,5.87193,6.9,83,0,110
5000000,8.452666,5.5,67,12232628,107
5000000,17.028252,5,356,25562924,86
5000000,19.336367,6.5,255,16174377,102
5000000,38.006982,6.7,777,54418872,103
0,6.377523,6,97,14056528,118
5000000,0.835617,5.4,8,12200000,139
20000000,14.947588,4.3,331,21164799,92
0,5.1299,6.3,9,0,99
4,1.199451,6.2,28,25,89
0,3.810827,5.2,42,0,96
5500000,3.7387,6.2,72,0,82
0,9.85123,6.3,147,0,92
8000000,3.03091,6.7,77,3432342,99
0,3.199904,6.6,50,0,106
5000000,2.739307,4.9,47,0,90
5000000,5.348446,6.4,91,7230000,118
5000000,4.070044,6.7,89,0,97
0,9.974681,6.6,220,6538177,94
5000000,6.308298,6.5,44,0,91
5000000,49.333137,8.1,1128,5321508,175
5000000,4.149628,6.3,55,5476060,94
5000000,46.114184,7.6,1794,9760104,97
0,3.562563,5.2,18,0,90
5000000,4.498368,5.9,11,4074023,41
5000000,7.673124,6.8,103,3263585,112
4000000,4.992475,6.5,91,41424067,120
5000000,6.174435,6.6,60,4040588,110
0,0.805312,4.6,5,0,87
5000000,8.753409,7,294,3049135,99
5000000,3.943706,5.4,40,4842699,121
5000000,9.169411,6,208,2614773,97
5000000,2.732031,6,55,1980338,116
5000000,35.252056,7.3,1247,8203235,101
5000000,6.063868,5.7,15,0,103
5000000,21.343093,6.6,355,2450846,112
5000000,10.095184,6.9,165,5129058,91
5000000,4.129165,5.9,58,742898,98
5000000,30.001024,6.7,683,3220371,95
5000000,6.759235,5.8,27,0,88
5000000,1.731035,3.9,15,846704,99
7000000,11.700578,6.8,281,560069,91
6000000,2.388683,5.6,45,0,97
0,0.080704,6,2,0,136
0,0.888986,6.6,14,0,117
0,0.679351,6.5,17,0,94
5000000,19.940245,7.3,847,5476793,89
0,1.286991,6.2,13,0,92
0,0.042442,6.6,4,0,128
0,1.116206,5.5,9,0,90
5000000,3.05434,4.7,33,0,95
5000000,38.94708,6,1360,98450062,94
5000000,3.792015,6.2,37,782102,90
0,0.219799,3.8,4,0,95
5000000,7.794,4.2,151,0,91
5000000,9.136965,7,202,0,107
0,8.39685,6.3,80,0,92
0,7.864905,5.8,65,0,87
0,1.963219,3.2,13,0,80
0,1.546169,7,2,0,95
5000000,10.619574,7.4,105,0,105
5000000,0.999655,3,3,0,67
0,1.985243,6.1,24,0,95
0,0.102003,5,3,0,89
15000000,10.48009,4.5,118,0,94
0,1.136568,4.1,7,0,109
5000000,11.095219,6.4,131,0,123
0,0.40703,0,0,0,0
0,0.028756,0,0,0,88
5000000,8.618793,4.7,102,0,88
0,2.394613,3.5,36,0,97
0,2.387463,7,22,0,120
5000000,5.461487,7.1,116,17872796,99
1000000,14.805264,7.4,231,24475416,135
4798235,25.30216,6.3,458,209696,107
4800000,38.83192,5.7,887,80578934,94
0,3.500741,6.2,43,0,94
5000000,19.807295,7.1,471,3099314,120
0,1.435742,6.3,25,0,112
0,7.667888,6.3,47,0,98
5000000,8.496364,5.5,76,0,81
4700000,9.617777,5.9,139,8025872,101
4638783,4.495256,7.2,65,11000000,106
4800000,35.754865,5.6,862,10337387,90
0,0.20323,4.8,4,0,80
4,0.28076,4.6,8,0,83
0,3.11319,7,46,0,105
0,0.137535,1,1,0,89
4600000,6.368933,7.3,93,0,100
4700000,0.217538,5.6,6,0,92
4600000,3.531877,5.7,60,0,97
0,0.706355,5.9,18,0,103
4500000,15.002502,6.5,602,146198896,96
4500000,22.585384,5.8,408,58853106,104
6000000,29.834065,6.6,632,254700832,117
4500000,20.403344,7,322,27092880,90
4500000,5.224593,6.9,89,10400000,116
15000000,30.196039,7.2,629,13060843,135
4500000,15.359952,6.9,198,7011317,108
4500000,11.573034,7.9,2443,7390108,102
0,1.847822,6.2,19,0,96
0,0.425551,6.8,6,0,115
4500000,3.819796,7,71,0,123
5000000,10.274542,5.5,121,10429707,98
6000000,61.210016,7.7,3452,1270522,113
0,0.177356,6.1,18,0,105
4500000,0.011697,7.7,25,0,122
2000000,6.249262,6.6,132,0,101
4500000,3.108881,6.3,30,744816,97
0,17.074843,7.4,356,23803308,115
0,0.774442,6.2,13,0,120
0,8.816995,6,157,0,99
4500000,8.48639,7,46,0,110
0,5.223096,6.6,73,623528,98
0,7.759215,7.7,139,0,109
4500000,14.570359,5.4,251,3606395,104
0,0.371337,5.3,2,0,134
3000000,127.525581,8.2,2919,108981275,133
4400000,3.898737,6.9,35,0,85
0,7.315935,6.7,78,0,86
4500000,2.551559,7.3,57,32000000,126
0,8.772574,8.2,68,0,199
0,6.988357,5.5,71,0,103
3730500,6.938854,5.7,109,6294161,112
5000000,11.21273,7,217,0,89
0,7.217328,6.5,63,0,124
8000000,12.439495,7.1,111,41400000,101
3250000,2.126139,6.6,19,0,133
0,10.142218,5.9,140,0,120
4200000,16.536374,6.1,1000,0,98
0,0.933891,6.9,11,0,93
4200000,12.540624,6.3,210,32000000,114
3705538,8.839651,6.9,176,62548947,112
4000000,12.891276,6.1,183,125728258,94
4000000,10.789912,4.6,116,0,90
114000,25.666029,7.5,580,30000000,96
4000000,45.66662,7.3,1895,119723856,102
4000000,35.892034,7.8,1010,38251425,93
4000000,8.988455,6.6,50,36000000,152
4000000,14.042041,6.5,250,44909486,111
4000000,40.016306,5.2,593,187112,95
3600000,22.030517,7.1,360,49800000,112
4500000,2.503612,4.8,67,0,86
4000000,4.117968,6.9,68,0,105
4000000,24.161735,4.1,1022,52425855,91
4000000,1.379354,6.4,22,14400000,105
3500000,15.338211,6.5,506,34705850,106
4000000,29.852608,7.1,550,13008928,94
4000000,35.061467,7.8,717,11744471,172
0,7.288352,5.8,34,10000000,109
5000000,10.605752,4.4,203,15179302,88
4000000,43.40352,7.5,1971,44349000,164
4000000,17.229537,6.4,420,31584901,96
7000000,2.453459,5.3,26,10229331,93
6000000,1.433692,5.9,15,9000000,82
32000000,9.976428,6.7,89,0,101
4000000,2.930058,6.8,72,8200000,124
0,7.173059,5.5,57,0,91
0,1.735462,4.8,10,0,82
0,29.071955,7.1,633,44000000,105
0,18.428909,5.4,346,0,87
4000000,11.387335,6.3,168,0,110
4000000,5.975604,6.1,77,6000000,143
4000000,4.59841,5.5,69,4630045,84
4000000,22.87623,6.5,530,4300000,98
4000000,19.107285,6.7,376,9304609,104
0,0.456485,3.3,8,0,96
4000000,4.541908,6.7,46,3468572,110
0,4.348416,7.3,63,0,84
0,3.347885,5.4,11,0,94
4000000,6.091951,6.2,80,2426851,90
0,4.757625,6.1,67,1919197,96
4000000,12.062371,5.9,316,1104682,88
4000000,7.758188,6.6,102,866999,101
4000000,12.781973,8,167,0,102
0,1.631993,5.1,8,0,87
0,12.690224,6.5,415,1406224,83
0,8.516229,5.5,58,0,103
0,5.90259,6.5,25,0,99
4000000,2.866934,5.2,9,0,106
0,9.140936,6.9,228,641100,115
4000000,22.987897,6.5,338,2365467,118
3000000,1.204941,7,23,302204,109
1300000,7.605291,6.7,27,354704,102
1500000,2.855963,6,26,0,95
0,0.502396,5.8,6,0,87
4000000,1.771584,8.1,18,0,119
9500000,21.230737,6.6,307,120000,104
0,0.068246,6,1,0,103
0,0.541652,4.5,2,0,93
16000000,18.790221,6.1,291,318982,100
4000000,0.409089,4.2,5,0,100
4000000,3.663108,7.1,36,146402,113
650000,12.496261,6.2,285,33245,98
0,0.596889,6.7,7,0,92
0,2.611364,6.4,31,0,106
4000000,3.238466,6.2,37,355688,119
4000000,8.30723,6.2,157,25345000,99
0,3.408955,5.8,38,0,90
0,1.876621,7.3,23,4037782,120
0,1.807571,7.1,20,0,142
0,6.783053,5.2,13,0,93
3950000,8.484123,6.1,19,8000000,127
4000000,0.936232,5.7,9,0,103
4000000,12.822534,4.5,118,0,93
0,4.989985,6.6,207,0,84
4000000,1.390659,4.1,8,0,78
4000000,1.923514,5.2,20,0,0
0,4.118612,4.4,21,0,113
3900000,9.541688,7.5,89,28350000,120
3800000,17.234745,7.7,381,23689877,121
4000000,48.98255,7.7,970,400176459,238
0,1.972668,6.5,18,0,98
3800000,3.490215,6.2,38,14873,123
3768785,1.726175,7.3,22,8000000,107
967686,20.544999,7,423,4270000,101
0,0.389471,6.7,9,0,115
3500000,8.45342,6.5,195,44462,101
3700000,0.90522,6.6,17,2956000,102
3800000,2.201678,6,21,0,95
4000000,3.771652,6.6,66,13401952,109
3600000,21.119209,7.4,299,44785053,113
3500000,17.002623,6.8,363,257850122,91
3500000,46.116885,7.1,1074,83453539,88
5000000,1.398981,5.3,11,0,88
3500000,25.5748,7,503,28215918,91
3500000,3.418871,7.2,173,27900000,97
3500000,10.729884,5.9,129,14000000,92
3716946,2.676535,6.9,47,5000000,121
3500000,7.821438,7.4,82,13007551,134
3500000,3.281509,7.4,46,12800000,149
3500000,2.938973,6.2,35,12000000,121
3500000,10.219942,7.1,158,12600000,116
3500000,50.319662,6.3,1434,40423945,92
0,0.593068,5.4,8,0,93
3500000,8.406025,5.7,70,9482579,96
10000000,5.588652,6.8,81,6451628,105
2000000,25.894065,7.8,626,33965843,129
0,3.280081,4.8,36,0,94
3600000,35.674774,7.6,742,5923044,84
0,3.115754,5.4,43,0,81
1000000,20.466433,3.8,476,0,86
0,0.015597,5.4,4,0,105
3500000,12.982319,6.7,583,4159678,103
0,0.595136,5.8,9,0,104
3500000,3.643608,6.7,28,113783,98
3500000,6.396936,5.6,90,0,91
0,0.909067,2.9,7,0,111
3500000,1.348114,5.2,10,0,98
0,0.964802,2,1,0,104
0,0.042346,0,0,0,200
3500000,1.271621,4.6,10,0,96
3500000,25.891466,7.9,419,0,78
3500000,1.618138,0,0,0,100
3500000,4.304341,3.3,19,0,85
3500000,3.158056,5.3,37,0,92
0,3.230779,5,11,0,86
3440000,1.913302,3.6,6,0,90
3400000,5.690619,6.5,84,31063038,94
8000000,17.537154,6.9,358,127392239,80
3500000,26.259389,6.7,524,19504039,107
0,1.419431,6.2,15,0,100
3000000,11.637458,6,127,3830137,92
3300000,192.528841,8.3,4254,13092000,105
3300000,44.356711,8.1,1814,30641770,130
600000,4.859873,6.8,97,4000000,99
3400000,6.723057,6.8,47,0,118
0,3.069605,6.4,66,0,85
3800000,21.826888,7.9,927,16800000,115
0,15.128316,7.4,344,19294144,94
0,1.814802,6.7,37,0,91
4300000,5.643023,6.2,66,0,98
3300000,2.964785,4.1,9,45000,96
2000000,0.11615,8,1,7,92
0,13.437038,6.8,174,28814580,128
3200000,26.180367,7.5,863,33395426,136
3200000,11.735287,7.4,265,8000000,123
0,8.308442,6.9,150,2277396,99
0,3.027892,6.9,101,0,101
3200000,11.933449,6.8,347,5332926,105
0,8.825113,6.1,160,658573,95
2700000,17.332585,7,418,141000000,109
2500000,47.812466,7.2,987,124881062,110
2400000,11.753553,5.7,112,0,110
3180000,42.868495,8,1076,9644124,130
4000000,63.513324,7.8,2655,16491080,93
0,1.918959,6.3,15,0,115
3000000,22.789649,5.7,722,177512032,91
0,5.735912,7.4,54,0,91
4000000,11.414843,7.3,453,35564473,120
0,6.017273,6.9,49,0,111
3000000,21.607228,5.7,361,29999213,87
3000000,7.961559,6.9,156,20966644,117
3000000,54.403033,6,2428,89328627,86
3000000,41.045084,6.7,1573,77712439,110
3000000,0.295226,5,1,19184015,113
3000000,16.553594,7.6,165,17570324,108
3000000,24.393296,6.2,361,18999718,95
3000000,11.241802,5.3,106,23144499,98
16000000,9.18885,5.9,137,68411275,93
3000000,11.158167,5.7,216,19472057,86
3000000,23.109959,7.7,542,33300000,161
3000000,1.586598,4.7,25,15369573,100
2000000,3.832858,6.7,86,7900000,121
3000000,22.889294,8.1,483,25000000,125
3000000,10.341982,4.2,193,15938065,87
3000000,7.924982,6.4,120,13000000,128
3000000,1.697846,6.4,28,11718595,100
0,14.936661,6.6,367,229094,84
3000000,0.720091,7,11,0,97
0,2.747402,5.3,36,0,84
3000000,6.734965,7.3,41,10400000,146
3000000,13.338539,7.6,155,10000000,186
0,0.185373,4.5,4,9016377,94
3000000,5.344815,7.3,82,9012000,133
0,0.982624,3.7,10,0,99
3000000,23.299907,7.4,568,11176469,108
0,4.103764,3.8,46,0,95
3000000,5.003615,6.3,94,7282851,97
3000000,0.019984,5,3,6804016,94
0,1.026243,5.8,19,0,86
0,2.787375,6.8,34,10422387,115
3800000,3.667372,6.5,59,28200000,97
3000000,2.144354,3.1,11,0,82
3000000,3.937939,5.7,35,4109095,117
3000000,5.325156,6,57,0,90
3000000,23.981601,7.4,798,4000000,100
0,3.107149,5.2,38,0,98
0,5.016607,5.4,39,0,95
0,13.857194,7.6,234,0,94
0,6.997495,6.4,25,0,104
3000000,4.337685,5.9,90,3076820,87
2962051,3.636634,6.6,94,3011195,108
0,15.492257,7.2,345,4069826,86
3000000,2.504169,6.9,94,9879971,94
3000000,10.757539,7.4,194,2807390,139
0,1.580027,6.1,4,0,89
2800000,15.754614,5.1,366,1826705,102
3000000,56.76349,8,1945,14980005,120
0,3.644872,6.5,37,0,110
3000000,16.900433,5.7,211,748453,86
3000000,1.569246,5.2,17,0,101
3000000,4.682881,6.5,95,0,110
0,1.128559,5.8,12,0,87
3000000,12.68672,6.9,250,2357852,123
0,3.750338,5.6,67,0,99
0,2.857848,4,21,0,176
3000000,20.95282,5.3,444,11947954,87
0,0.18094,3.7,3,0,120
0,1.75311,5.2,34,0,94
2700000,3.120747,6.7,59,0,98
0,0.384496,6.3,2,0,0
0,2.504156,3.9,37,0,96
3000000,0.431332,5.8,5,0,97
3000000,11.882563,5.7,197,22000,112
0,9.342465,6.1,15,0,88
3000000,12.564554,4.9,148,3387000,83
0,0.68822,3,5,0,80
0,0.194848,0,0,0,90
0,2.015525,5.4,32,0,96
3000000,2.680629,5.2,18,0,85
0,12.036888,5.3,171,0,84
0,1.737032,2.9,28,0,80
3000000,9.249229,5.8,136,0,90
2500000,5.164423,7.1,95,3200000,92
3,0.008263,0,0,0,100
0,1.998826,4.8,14,0,88
3000000,1.968679,4.6,16,0,95
3000000,1.141463,2.8,10,0,79
0,0.214704,6,1,0,88
3200000,1.034844,6.1,5,0,95
0,1.975941,6.3,22,0,95
2900000,5.928937,7.6,126,5596708,113
2900000,3.370225,7.3,25,5000000,136
0,5.485217,4.9,54,0,80
0,0.18887,6.8,3,0,105
3000000,3.077885,4.1,52,0,90
3000000,1.781462,6.6,36,103735,93
0,4.952983,6.6,271,0,91
2902660,1.35088,6.1,34,0,93
0,0.687656,4.3,12,0,89
8000000,6.39503,6.9,99,23563727,116
2883848,39.30982,8,808,25000000,122
2800000,9.070842,5.3,192,19170001,88
2777000,67.417542,7.4,1642,33754967,102
2800000,36.444894,7.7,854,86273333,106
2000000,15.351412,5.4,190,5364858,95
0,2.436019,7.6,44,0,144
0,0.93392,6.5,19,0,112
2700000,11.35972,7,59,37799643,118
0,0.296981,9.5,2,0,0
0,1.776624,4.9,10,0,90
2686000,1.897263,6,30,6600000,109
0,0.144031,7,3,0,103
2627000,0.531444,6,8,5363000,120
2600000,22.793929,7.2,609,119500000,93
2600000,14.013414,5.9,237,32980880,91
2159280,13.265432,7.1,260,10700000,80
0,11.552247,7.1,61,0,134
0,1.73892,5.3,22,0,86
2600000,0.895946,7.6,23,3166000,105
2600000,19.02965,7,308,553198,92
0,0.406645,7.4,13,0,99
2600000,3.687574,5.2,38,0,97
2540800,36.556954,7.8,727,7200000,103
0,0.545825,7.1,47,0,97
2500000,18.661541,5.4,516,60141683,86
2500000,0.973582,4.6,19,33400000,87
0,14.885388,6.8,225,34585416,108
2500000,12.030456,5,229,14400000,98
2500000,18.30961,6.3,264,12348905,98
2500000,6.82919,7.5,66,10000000,112
0,9.799357,7.1,95,32230907,74
2500000,10.363642,7.1,212,0,104
2500000,30.583959,7.1,618,26781723,102
2500000,23.672571,7.7,959,5535405,105
0,0.205034,6.9,8,0,100
0,5.581743,6.7,22,0,107
0,2.487255,6.8,32,0,91
0,0.262135,5.2,15,0,102
2500000,23.419061,6.8,450,3325038,85
0,7.958831,7.2,77,9726954,106
2500000,25.722747,6.8,1048,6854611,95
0,9.774126,7.2,197,0,101
0,0.197469,7,3,0,90
0,0.142255,7,1,0,100
2500000,0.301884,7.1,7,71904,100
0,0.424957,5.5,6,0,80
14000000,3.393648,6.1,50,0,106
0,5.025938,6.1,61,0,103
2500000,4.624691,6,40,107559,90
2500000,12.204569,6.6,441,324138,96
0,0.630226,5,15,0,89
2500000,4.270489,4.9,63,0,87
35000000,3.674294,4.8,40,0,94
2400000,4.623059,7,11,5731103,120
0,1.946715,4.8,21,0,101
30000000,27.940093,6.3,664,495303,84
2500000,1.759506,4.5,19,0,110
2380000,8.395624,7.4,363,8176544,101
2500000,8.248149,3.1,47,0,101
2361000,0.628051,7,4,6892000,101
2450000,0.500753,4.6,5,0,105
0,0.376662,10,1,565592,97
2300000,1.606314,6.9,18,11000000,107
0,0.197264,4.7,6,0,91
0,5.759493,5.6,88,0,108
2000000,6.86302,6.7,93,0,90
2280000,32.875469,7.2,808,83320000,124
0,0.015295,0,0,0,90
4000000,14.206525,5.7,254,36690067,95
2200000,12.639469,5.1,196,21930418,92
0,2.371477,6.2,11,0,117
0,2.470443,6.6,48,0,115
0,1.532518,5.7,5,0,90
2160000,0.1813,5.8,4,9132000,119
2300000,2.713171,5.6,19,0,97
0,0.258413,3.5,5,0,90
0,2.025701,5.4,12,0,90
0,2.659804,5.7,59,0,85
2100000,8.38717,7.6,143,23650000,172
0,6.677093,6.7,125,480811,113
0,2.526356,7,51,0,89
2100000,0.039007,0,0,3330,126
1500000,31.691617,7.1,934,30448000,78
0,0.47909,4.5,4,0,88
0,0.027801,0,0,0,0
0,2.122451,5.1,36,0,77
0,0.803761,4.1,15,0,81
2000000,41.298723,6.9,760,78898765,115
0,1.791331,5.3,39,0,96
2000000,10.664202,7,200,18344729,89
2000000,100.876794,6.6,1832,14674076,100
2000000,13.223111,6.6,215,18016290,88
2000000,22.139842,8,657,13129846,129
2000000,37.117362,7.3,957,24600832,95
0,15.046612,7.2,242,0,102
2000000,15.557144,7.2,353,11540607,118
2000000,11.66632,5.2,125,13101672,85
2000000,34.938177,7.9,958,70000000,137
1000000,5.961119,6.8,77,34522221,129
2000000,17.639478,7.6,240,7600000,134
2000000,1.867004,6.5,8,9172000,119
8000000,13.944645,7.3,231,1477676,80
0,2.304552,6.6,24,0,89
0,7.792851,7.1,120,6003587,101
2700000,14.799323,7.6,718,15992615,80
2000000,23.281616,7.6,521,20908467,154
2000000,20.331593,6.7,339,4601043,100
2000000,5.381536,6.8,47,7800000,118
2000000,20.834883,6.8,565,13831503,100
0,14.045887,7.6,138,13885802,106
2000000,0.483974,4.8,6,4000000,106
0,9.719094,7,107,0,90
2000000,16.930914,7.7,286,7871522,109
6000000,28.819424,6.3,658,11122090,96
0,18.223139,7.2,298,0,116
2000000,12.999023,6.3,197,5967038,120
2000000,6.728882,5.6,92,2801508,97
2000000,1.95686,4.8,26,2506446,96
0,7.151154,5.9,58,0,98
2000000,14.846001,6.3,140,5179037,101
2000000,14.08251,7.8,291,11125849,90
2000000,0.031947,5,2,1672730,120
2000000,2.283796,7.2,23,1431623,102
2000000,18.224326,6.8,279,1477002,98
2000000,3.43159,7.6,31,0,109
0,4.749885,6.5,77,876302,104
2000000,3.980072,6.8,31,653621,92
0,1.096355,7.1,19,0,99
0,1.196943,5.6,13,0,96
2000000,3.125382,4.6,19,563706,120
2000000,5.261065,6.3,86,390659,104
0,6.337735,6.1,23,0,97
0,7.359286,5.2,210,0,94
2000000,1.892183,5.8,36,124494,91
0,0.001186,0,0,0,0
2000000,3.911445,7.1,52,120620,90
3800000,2.559806,5.9,18,111731,84
0,0.744406,6.3,10,0,96
13500000,5.16023,5.2,32,187674,129
7000000,0.253595,6.7,3,1100000,93
0,0.046868,5,1,0,100
0,2.952932,5.6,13,0,97
0,5.563068,5.5,143,0,94
0,1.161034,6.4,9,0,95
2000000,7.502934,5.9,88,54207,97
0,5.350423,6.1,96,0,92
2000000,4.261509,6.3,41,622806,96
0,6.752141,6,333,0,87
0,20.362373,6.7,406,3983997,91
0,5.099368,5.4,40,0,98
0,6.632891,5.3,124,0,86
0,1.717376,6.8,16,0,120
0,4.922397,6.9,18,0,99
1000000,13.222268,6.1,381,0,92
100000,7.447714,5.5,92,95000,86
2000000,9.68793,5.2,84,0,98
2,0.050625,0,0,0,
2000000,5.941852,6.7,165,11833696,82
0,0.174311,3.5,2,0,103
0,0.361554,5.8,2,0,76
2300000,8.055084,7.2,102,0,87
2000000,4.346271,4.4,27,0,88
14000000,3.419685,5.6,37,0,97
2000000,5.100741,5.7,50,0,96
0,2.253589,6.7,45,0,87
0,0.209475,6.6,8,0,106
0,3.613577,5.3,36,0,107
0,1.296784,6.3,12,0,85
7000000,4.50829,5.2,46,0,88
0,8.902102,6.1,24,0,99
0,1.619635,5.9,10,0,102
0,1.002585,3.9,8,0,108
0,1.332804,4.2,35,0,90
2000000,2.00163,4.4,24,0,89
2000000,1.187764,4.4,19,0,92
19000000,6.463806,6.7,59,0,99
0,1.980265,6.7,24,0,103
